"i","x","y"
139,136.6636,444.57134023
139,137.31985,443.67009023
139,138.0661,442.83384023
139,138.72985,442.20009023
139,139.35009,441.57815023
139,139.86985,440.87009023
139,140.10735,440.02884023
139,140.62985,438.97009023
139,142.1811,438.09884023
139,143.94985,437.37009023
139,144.44235,437.20884023
139,144.97985,436.95009023
139,145.63985,436.70759023
139,146.50985,436.60009023
139,147.40985,436.60009023
139,148.30985,436.60009023
139,149.3761,436.65009023
139,151.43985,436.70009023
139,153.16485,436.65009023
139,155.03985,436.60009023
139,155.94485,436.47259023
139,156.66985,436.21009023
139,157.6511,436.00009023
139,159.29985,436.03009023
139,160.8961,436.10889023
139,161.71985,436.06019023
139,162.26235,436.11639023
139,163,436.50999023
139,163.66375,437.02874023
139,163.96,437.38999023
139,164.35,437.70999023
139,165.28,438.11999023
139,166.08375,438.51249023
139,166.76,438.94999023
139,166.41,439.12499023
139,166.06,439.29999023
139,166.125,440.16999023
139,166.19,441.03999023
139,166.86,442.11499023
139,167.53,443.18999023
139,167.6163,443.87374023
139,167.8,445.05999023
139,168.24875,446.38624023
139,168.6,447.20999023
139,168.9375,447.94624023
139,169.68,449.07999023
139,170.2475,450.10624023
139,170.62,451.22999023
139,170.795,451.66999023
139,170.97,452.10999023
139,170.42,452.33999023
139,169.87,452.56999023
139,169.57,452.93999023
139,169.27,453.30999023
139,168.8625,454.05249023
139,168.2,455.04999023
139,167.77857,455.56896023
139,167.4,456.11999023
139,167.165,456.35499023
139,166.93,456.58999023
139,166.51,456.90999023
139,165.79,457.52999023
139,165.60875,457.91874023
139,165.59975,458.38999023
139,165.64685,458.66781023
139,165.71975,458.93999023
139,165.586,459.00499023
139,165.24975,459.06999023
139,164.5785,459.20499023
139,164.10975,459.33999023
139,163.90975,459.73999023
139,163.70975,460.13999023
139,163.63975,460.95499023
139,163.56975,462.21999023
139,163.50475,463.31999023
139,163.43975,463.96999023
139,163.03975,464.46999023
139,162.63975,464.96999023
139,161.93475,465.33999023
139,161.22975,465.70999023
139,161.51475,466.38499023
139,161.79975,467.05999023
139,161.44975,466.98999023
139,161.09975,466.91999023
139,160.89975,467.31999023
139,160.69975,467.71999023
139,160.42975,468.05499023
139,160.15975,468.38999023
139,159.536,468.82374023
139,158.41,469.45999023
139,157.42375,469.76124023
139,156.94,469.85999023
139,156.67,470.32999023
139,156.4,470.79999023
139,156.1325,471.10249023
139,155.46,471.59999023
139,154.52625,472.04499023
139,153.99,472.27999023
139,153.92,473.01749023
139,153.85,474.15999023
139,154.455,475.62874023
139,155.06,476.69999023
139,156,477.50499023
139,156.94,478.30999023
139,157.18,479.03999023
139,157.42,479.76999023
139,156.745,479.94499023
139,156.07,480.11999023
139,155.75875,480.21999023
139,155.2,480.31999023
139,154.3925,480.14624023
139,153.18,479.91999023
139,152.56625,479.98879023
139,152.05,480.20004023
139,151.70125,480.42004023
139,151.57,480.52004023
139,151.2975,480.65504023
139,150.77,480.79004023
139,150.03125,480.82504023
139,149.09,480.86004023
139,148.74375,480.92254023
139,148.57,481.06004023
139,148.5,481.19754023
139,148.49,481.26004023
139,148.355,481.46004023
139,148.22,481.66004023
139,147.48625,481.64634023
139,146.55,481.73014023
139,146.3375,482.18514023
139,146.08,482.73014023
139,145.43375,483.32514023
139,144.54,484.01014023
139,143.24875,485.10014023
139,142.46,485.89014023
139,141.31,486.46514023
139,140.16,487.04014023
139,139.965,486.66014023
139,139.77,486.28014023
139,139.90625,486.26644023
139,140.08,486.23024023
139,139.9325,486.16524023
139,139.11,486.10024023
139,137.37875,486.06274023
139,136.36,486.10024023
139,135.96875,486.02524023
139,135.51,486.10024023
139,135.02125,486.25774023
139,134.18,486.28024023
139,132.8975,486.20774023
139,131.9,486.00024023
139,130.6475,485.78899023
139,130.1,485.72019023
139,129.31875,486.00019023
139,128.11,486.28019023
139,126.975,486.28019023
139,125.84,486.28019023
139,125.46875,486.19139023
139,125.3,486.05014023
139,125.05,486.04614023
139,124.41,486.37989023
139,123.39625,486.95989023
139,122.81,487.32989023
139,122.56,487.49989023
139,122.31,487.66989023
139,122.315,487.66989023
140,193.06,499.45999023
140,192.34,499.46599023
140,191.59,499.35974023
140,191.065,499.22474023
140,190.12,498.93974023
140,188.49375,498.50474023
140,187.37,498.27974023
140,186.96125,498.30604023
140,186.65,498.36984023
140,186.4,498.35234023
140,186.18,498.13984023
140,185.88787,497.01852023
140,185.89997,495.85984023
140,186.13497,495.27984023
140,186.36997,494.75984023
140,186.68372,494.17359023
140,186.98997,493.15984023
140,187.17247,492.05734023
140,187.45997,490.87984023
140,187.84747,489.78484023
140,187.97997,488.65984023
140,187.96497,487.56859023
140,187.97997,487.18984023
140,186.87497,485.16484023
140,185.76997,483.13984023
140,185.77597,482.73234023
140,185.72967,481.79984023
140,185.54217,480.76484023
140,185.09967,480.05984023
140,184.54842,479.54859023
140,183.98967,478.87984023
140,183.28842,478.16859023
140,182.27967,477.50984023
140,180.63967,476.60734023
140,179.59967,475.89984023
140,178.74842,475.24609023
140,177.58967,474.29984023
140,176.94092,473.65484023
140,176.50967,473.12984023
140,175.88967,472.68984023
140,174.63967,472.27984023
140,172.60716,471.75524023
140,170.61967,471.07984023
140,169.96842,470.77859023
140,169.81967,470.67989023
140,169.61467,470.13989023
140,169.40967,469.59989023
140,168.93967,469.12989023
140,168.46967,468.65989023
140,168.49347,468.61489023
140,168.44967,468.50989023
140,168.18467,468.37739023
140,167.52967,468.25989023
140,166.56217,468.07239023
140,165.78967,467.98989023
140,164.78467,467.98989023
140,163.77967,467.98989023
140,163.10967,467.58989023
140,162.43967,467.18989023
140,162.11967,467.12489023
140,161.79967,467.05989023
140,161.51467,466.38489023
140,161.22967,465.70989023
140,161.92967,465.33989023
140,162.62967,464.96989023
140,163.03467,464.46989023
140,163.43967,463.96989023
140,163.50467,463.32364023
140,163.56967,462.21989023
140,163.63967,460.95989023
140,163.70967,460.14989023
140,163.90967,459.74989023
140,164.10967,459.34989023
140,164.57842,459.20989023
140,165.24967,459.06989023
140,165.58592,459.00489023
140,165.71967,458.93989023
140,165.67467,458.77739023
140,165.59967,458.38989023
140,165.60867,457.92239023
140,165.78992,457.52989023
140,166.50992,456.90989023
140,166.92992,456.58989023
140,167.16492,456.35489023
140,167.39992,456.11989023
140,167.67617,455.71239023
140,168.19992,455.04989023
140,168.86242,454.05614023
140,169.26992,453.30989023
140,169.56992,452.93989023
140,169.86992,452.56989023
140,170.41992,452.33989023
140,170.96992,452.10989023
140,171.05992,452.33989023
140,171.14992,452.56989023
140,173.02492,452.56989023
140,174.89992,452.56989023
140,176.12992,452.51609023
140,176.57992,452.34984023
140,176.82742,452.06109023
140,177.44992,451.62984023
140,178.35242,451.24359023
140,178.25,451.35999023
140,179.93,451.35999023
140,181.61,451.35999023
140,183.41625,451.29499023
140,185.23,451.22999023
140,186.76875,451.24629023
140,187.91,451.36004023
140,189.43875,451.61379023
140,191.26,452.16004023
140,192.755,452.66754023
140,193.95,453.37004023
140,194.925,453.82129023
140,195.75,454.07004023
140,196.58375,454.22254023
140,197.56,454.45004023
140,198.72,454.80004023
140,198.77,454.85004023
140,199.775,455.38504023
140,200.78,455.92004023
140,200.8825,456.42129023
140,201.18,457.53004023
140,201.71484,458.51520023
140,202.39,459.41004023
140,203.68125,459.69254023
140,205.88,460.08004023
140,206.22375,460.14884023
140,206.38,460.24004023
140,206.4075,460.35004023
140,206.33,460.46004023
140,206.11684,460.62341023
140,205.88,460.74999023
140,205.88,461.54999023
140,205.88,462.34999023
140,206.145,462.88999023
140,206.41,463.42999023
140,206.73125,463.95124023
140,208.56,465.97999023
140,209.56125,466.84749023
140,209.85,466.79999023
140,209.8613,466.37249023
140,210.03005,466.10999023
140,211.24005,466.10999023
140,212.45005,466.10999023
140,213.37505,466.15999023
140,214.30005,466.20999023
140,214.28005,466.22249023
140,214.26005,466.24999023
140,214.28385,466.51499023
140,214.6601,467.58999023
140,214.96135,468.41374023
140,215.1501,468.89999023
140,215.2076,469.55874023
140,215.1301,470.86999023
140,214.8201,473.46499023
140,214.6601,475.09999023
140,214.6501,476.12374023
140,214.7901,477.49999023
140,215.4351,480.29124023
140,215.9301,482.06999023
140,215.8751,483.55499023
140,215.8201,485.03999023
140,215.0701,485.15999023
140,214.3201,485.27999023
140,213.9201,485.81999023
140,213.5201,486.35999023
140,213.1201,487.56499023
140,212.7201,488.76999023
140,211.7276,489.03999023
140,210.0301,489.30999023
140,209.5651,489.30999023
140,209.1001,489.30999023
140,208.2951,489.03999023
140,207.4901,488.76999023
140,206.8201,489.23999023
140,206.1501,489.70999023
140,205.20885,490.68124023
140,203.8701,492.25999023
140,203.4676,493.09499023
140,203.4696,493.32999023
140,203.4796,493.48499023
140,203.4896,493.63999023
140,202.1896,493.84874023
140,201.3996,494.10999023
140,200.3746,495.05999023
140,199.1696,496.18999023
140,198.50257,496.78991023
140,197.7,497.18999023
140,197.5225,497.13619023
140,197.39,497.05999023
140,197.175,497.17499023
140,196.75,497.70999023
140,196.15625,498.84124023
140,195.81,499.22999023
140,194.43873,499.38957023
141,212.57,550.27999023
141,212.51,550.05374023
141,212.45,549.84999023
141,212.1475,549.21874023
141,211.65,548.63999023
141,211.22875,548.19374023
141,210.71,548.10004023
141,210.02,547.80879023
141,209.03,547.36004023
141,208.45625,547.18379023
141,208.16,547.17979023
141,207.86,547.25099023
141,207.29,547.29969023
141,206.15,547.29969023
141,205.01,547.29969023
141,204.32,547.26349023
141,204.08,547.15974023
141,203.9962,546.98599023
141,203.79995,546.75974023
141,203.4662,546.27724023
141,202.92995,545.08974023
141,202.5062,544.46474023
141,202.20995,544.28974023
141,201.8387,544.22724023
141,201.18995,543.93974023
141,200.09995,543.41474023
141,198.70995,542.73974023
141,197.39745,542.10349023
141,196.48995,541.66974023
141,195.7462,541.22599023
141,194.94995,540.72974023
141,194.3387,540.44349023
141,194.04995,540.47969023
141,193.95495,540.63469023
141,193.94995,540.72969023
141,193.59745,540.75969023
141,192.53995,540.78969023
141,191.27995,541.09219023
141,190.31995,541.58969023
141,189.7115,542.05129023
141,189.18,542.59999023
141,188.91625,542.81749023
141,188.45,543.13999023
141,187.81375,543.67874023
141,186.57,545.01999023
141,185.415,546.21249023
141,184.56,546.75999023
141,183.75625,546.96499023
141,182.75,546.95999023
141,181.78625,547.12999023
141,181.07,547.29999023
141,178.3925,547.46124023
141,175.91,547.56999023
141,174.145,547.76124023
141,172.02,547.89999023
141,169.845,547.13874023
141,168.27,546.42999023
141,166.77,546.57999023
141,165.27,546.72999023
141,165.2587,545.89249023
141,165.18,545.06999023
141,165.1,544.57124023
141,164.99,544.46999023
141,164.8075,544.44119023
141,164.52,544.20994023
141,164.095,543.48869023
141,163.67,542.69994023
141,163.3575,542.27994023
141,162.91,541.64994023
141,162.4325,540.94244023
141,162.24,540.51994023
141,161.9125,540.03119023
141,161.3,539.18994023
141,161.02375,538.65369023
141,161.09995,538.61989023
141,160.60995,537.97864023
141,159.96995,537.47989023
141,159.49245,537.38489023
141,158.72995,537.28989023
141,157.93969,537.04056023
141,157.21995,536.62989023
141,156.36745,536.33114023
141,155.79995,536.24994023
141,155.17995,536.24994023
141,154.55995,536.24994023
141,153.4262,536.05869023
141,152.56995,535.58994023
141,152.49875,534.59244023
141,152.56995,533.87994023
141,152.4612,533.82994023
141,152.32995,533.77994023
141,152.87995,533.11994023
141,153.42995,532.45994023
141,153.52495,531.72369023
141,153.61995,530.55994023
141,153.94995,528.54619023
141,154.27995,526.95994023
141,154.84995,526.19994023
141,155.41995,525.43994023
141,155.41995,524.72994023
141,155.41995,524.01994023
141,154.96745,523.34619023
141,154.37995,522.31994023
141,154.10245,521.67244023
141,153.89995,520.88994023
141,153.81245,520.02744023
141,153.79995,519.65994023
141,153.81365,519.15994023
141,154.1799,518.23994023
141,154.80115,517.31369023
141,155.1299,516.52994023
141,155.3574,515.96244023
141,155.5099,515.67994023
141,155.7124,515.39244023
141,155.9899,514.81994023
141,156.0724,514.06244023
141,156.0804,513.58994023
141,156.5554,513.11494023
141,157.0304,512.63994023
141,156.8854,511.64494023
141,156.7404,510.64994023
141,156.7067,510.71994023
141,156.7404,509.79994023
141,156.8279,508.45119023
141,156.8404,508.09994023
141,156.7079,507.86994023
141,156.0804,507.42994023
141,155.5029,507.13119023
141,155.4204,507.04989023
141,154.8004,506.71489023
141,154.1804,506.37989023
141,153.9929,506.24239023
141,153.5204,505.81989023
141,152.3379,504.96239023
141,151.4404,504.38989023
141,151.3054,504.14114023
141,150.9604,503.53989023
141,150.70165,502.92239023
141,150.3604,502.01989023
141,149.96165,501.19489023
141,149.5404,500.78989023
141,148.85165,500.65739023
141,148.5904,500.59989023
141,148.5054,500.61239023
141,148.2104,500.12989023
141,147.97652,499.42655023
141,147.8304,498.69989023
141,145.7954,497.60989023
141,143.7604,496.51989023
141,142.9504,496.09489023
141,142.1404,495.66989023
141,141.69165,495.24239023
141,141.1004,494.52989023
141,140.68665,493.77114023
141,140.3404,493.01989023
141,140.2529,492.44739023
141,140.2404,492.15989023
141,140.2904,491.49989023
141,140.3404,490.83989023
141,140.4404,490.36239023
141,140.5404,489.59989023
141,140.5854,488.55739023
141,140.6304,487.79989023
141,140.3904,487.41989023
141,140.1504,487.03989023
141,141.3004,486.46489023
141,142.4504,485.88989023
141,143.24415,485.09989023
141,144.5404,484.00989023
141,145.43415,483.32614023
141,146.08,482.73999023
141,146.3375,482.18749023
141,146.55,481.73999023
141,147.48625,481.65249023
141,148.22,481.66999023
141,148.355,481.46999023
141,148.49,481.26999023
141,148.5,481.20749023
141,148.57,481.06999023
141,148.74375,480.93249023
141,149.09,480.86999023
141,150.0275,480.82999023
141,150.77,480.78999023
141,151.2975,480.65499023
141,151.57,480.51999023
141,151.70125,480.41999023
141,152.05,480.19999023
141,152.56625,479.98874023
141,153.18,479.91994023
141,154.3925,480.14619023
141,155.2,480.31994023
141,155.75875,480.21994023
141,156.07,480.11994023
141,156.745,479.94494023
141,157.42,479.76994023
141,157.515,480.04494023
141,157.61,480.31994023
141,158.48,480.58994023
141,159.35,480.85994023
141,160.455,482.53494023
141,161.56,484.20994023
141,162.27375,485.17619023
141,163.64,486.68994023
141,165.1075,487.75619023
141,166.53,488.76994023
141,167.03,489.07869023
141,167.38,489.19994023
141,167.655,489.46494023
141,167.93,490.17994023
141,168.225,491.19869023
141,168.67,492.32994023
141,169.13875,493.65744023
141,169.81,494.72994023
141,170.53125,495.65619023
141,170.75,496.07994023
141,170.7837,496.34869023
141,171.01995,496.81994023
141,171.6662,499.02994023
141,171.95995,500.63994023
141,172.46745,502.20494023
141,173.22995,503.91994023
141,173.7787,504.21494023
141,174.82995,504.65994023
141,175.34745,504.80869023
141,175.54995,504.79969023
141,175.71745,504.86099023
141,176.10995,505.19974023
141,176.64995,505.53099023
141,177.06995,505.62969023
141,177.35495,505.83594023
141,177.51995,506.46969023
141,177.6687,507.43219023
141,177.72,508.34969023
141,177.765,509.29594023
141,177.84,510.24969023
141,177.835,511.06344023
141,177.65,511.62969023
141,177.6387,512.37469023
141,178.00995,513.47969023
141,178.44745,514.48094023
141,178.65995,514.91969023
141,178.9212,514.88219023
141,179.54995,514.82969023
141,180.29745,514.86089023
141,180.93995,515.04964023
141,181.6612,515.45089023
141,183.07995,516.24964023
141,184.30745,517.08089023
141,184.82995,517.19964023
141,185.4487,517.21594023
141,186.56995,517.32969023
141,187.2812,517.34099023
141,187.72995,517.29969023
141,188.39995,517.40844023
141,189.78995,517.86969023
141,192.5012,519.02344023
141,194.61995,519.86969023
141,195.54932,520.16384023
141,196.48995,520.41969023
141,196.9087,520.34969023
141,197.82995,520.27969023
141,198.04495,520.13094023
141,198.01995,519.89969023
141,198.26745,519.88599023
141,199.30995,520.41974023
141,200.3512,521.05474023
141,200.82995,521.38974023
141,201.5912,521.77224023
141,203.46995,522.55974023
141,206.4487,523.79599023
141,207.61995,524.43974023
141,208.26995,524.71974023
141,208.61995,524.78974023
141,208.97495,524.98224023
141,209.62995,525.63974023
141,210.6212,526.84974023
141,211.10995,527.24974023
141,211.69862,527.48373023
141,212.30995,527.64974023
141,213.38495,527.44974023
141,214.45995,527.24974023
141,214.65995,525.97474023
141,214.85995,524.69974023
141,215.59995,524.43474023
141,216.33995,524.16974023
141,217.27495,523.56974023
141,218.20995,522.96974023
141,217.39245,524.57599023
141,216.46995,526.57974023
141,216.56995,527.85599023
141,216.96995,530.24974023
141,217.5237,532.82224023
141,218.06995,534.62974023
141,218.4012,535.65724023
141,218.4699,536.54974023
141,218.4024,537.32474023
141,218.3499,537.97974023
141,218.2799,540.22474023
141,218.2099,541.86974023
141,218.7499,543.74474023
141,219.2899,545.61974023
141,219.4399,547.15974023
141,219.5899,548.69974023
141,218.93465,548.80829023
141,218.3199,549.05974023
141,217.6724,549.42724023
141,216.9499,549.80974023
141,216.13115,550.08099023
141,216.09995,549.99979023
141,215.46995,550.09479023
141,213.90995,550.18979023
141,213.1987,550.21729023
141,212.56995,550.28979023
141,212.56995,550.28479023
142,188.63,564.16999023
142,187.82375,564.12629023
142,186.62,563.43004023
142,185.83875,561.79879023
142,184.81,560.82004023
142,183.64,560.78504023
142,183.13,560.75004023
142,183.63875,559.89629023
142,184.2,558.54004023
142,184.06125,557.58379023
142,183.87,557.13004023
142,183.7763,556.97879023
142,183.33005,556.73004023
142,181.69505,556.44254023
142,179.91005,556.26004023
142,178.73505,556.26004023
142,177.56005,556.26004023
142,176.78505,556.28634023
142,175.56005,556.26004023
142,172.0613,556.28504023
142,168.72005,555.86004023
142,166.8463,554.69504023
142,165.43005,553.98004023
142,165.1113,553.94254023
142,164.77005,553.89004023
142,164.81625,553.59629023
142,164.90005,553.31004023
142,165.0188,552.71004023
142,165.28005,550.76004023
142,165.44005,549.63379023
142,165.42005,549.25004023
142,165.33135,548.95629023
142,165.28005,548.10004023
142,165.28005,547.41504023
142,165.28005,546.73004023
142,166.77505,546.58004023
142,168.27005,546.43004023
142,169.84505,547.13879023
142,172.02005,547.90004023
142,174.1413,547.76129023
142,175.91005,547.57004023
142,178.39255,547.46129023
142,181.07005,547.30004023
142,181.78255,547.13004023
142,182.75005,546.96004023
142,183.75505,546.96504023
142,184.55005,546.76004023
142,185.4138,546.22004023
142,186.57005,545.02004023
142,187.8063,543.68254023
142,188.45005,543.14004023
142,188.9163,542.82629023
142,189.18005,542.61004023
142,189.54755,542.20629023
142,190.32005,541.60004023
142,191.28005,541.09879023
142,192.54005,540.80004023
142,193.59255,540.76504023
142,193.94005,540.73004023
142,193.94905,540.63504023
142,194.04035,540.48004023
142,194.33785,540.44384023
142,194.95035,540.73009023
142,195.7466,541.22259023
142,196.49035,541.67009023
142,197.3941,542.10384023
142,198.71,542.73999023
142,200.1,543.41499023
142,201.19,543.93999023
142,201.83875,544.22374023
142,202.21,544.28994023
142,202.50625,544.46494023
142,202.93,545.08994023
142,203.46625,546.27744023
142,203.8,546.75994023
142,203.99625,546.98619023
142,204.08005,547.15994023
142,204.32005,547.26369023
142,205.01005,547.29989023
142,206.15005,547.29989023
142,207.29005,547.29989023
142,207.86005,547.25119023
142,208.16005,547.17999023
142,208.45255,547.18399023
142,209.03005,547.36024023
142,210.0163,547.80524023
142,210.71005,548.10024023
142,211.22755,548.19394023
142,211.64005,548.64019023
142,212.14505,549.21769023
142,212.44005,549.84019023
142,212.50875,550.05644023
142,212.57005,550.28019023
142,211.72755,550.34899023
142,211.26,550.37999023
142,211.01125,550.66249023
142,210.41,551.22999023
142,209.44509,552.01740023
142,208.51,552.83999023
142,207.6075,554.88249023
142,206.99,556.63999023
142,206.09,557.78999023
142,205.19,558.93999023
142,205.055,558.87499023
142,204.92,558.80999023
142,204.585,558.67499023
142,204.25,558.53999023
142,202.035,558.53999023
142,199.82,558.53999023
142,198.43375,558.18749023
142,196.74,558.53999023
142,193.83625,559.76249023
142,192.44,560.27999023
142,191.01875,561.36124023
142,189.5,562.68999023
142,189.0125,563.55749023
143,278.01,574.84999023
143,277.295,574.17999023
143,276.58,573.50999023
143,276.17875,573.27249023
143,275.35,572.74999023
143,274.7325,572.08499023
143,273.83,570.84999023
143,273.26375,570.23749023
143,272.9,569.96999023
143,272.62125,569.85624023
143,272.32,569.71999023
143,271.345,569.13499023
143,269.38,567.91999023
143,268.42625,567.43874023
143,268.08,567.48999023
143,268.08,567.75749023
143,268.14,567.91999023
143,264.95375,565.61749023
143,261.13,563.17999023
143,260.65875,563.04499023
143,260.36,562.84999023
143,259.97125,562.46874023
143,259.23,561.74999023
143,258.55125,561.04999023
143,258.27,560.52999023
143,258.04625,559.82249023
143,257.53,558.52999023
143,256.5775,556.32249023
143,255.91,554.54999023
143,255.475,553.38499023
143,255.25,552.93999023
143,254.69375,552.03624023
143,253.92,550.83999023
143,253.40375,550.16874023
143,252.82,549.75999023
143,252.15,549.49249023
143,251.36,549.23999023
143,248.735,548.57499023
143,246.53,547.90999023
143,245.78625,547.74999023
143,244.75,547.58999023
143,245.3,544.71999023
143,245.7,542.26999023
143,246.0725,541.46749023
143,246.97,540.16999023
143,248.07,538.85749023
143,249.05,537.97999023
143,251.26125,536.52374023
143,252.67,535.56999023
143,255.085,534.96499023
143,257.5,534.35999023
143,259.24,533.35499023
143,260.98,532.34999023
143,262.1875,530.92624023
143,263.8,528.99999023
143,264.84125,527.54124023
143,265.68,526.17999023
143,266.145,525.40624023
143,266.88,524.24999023
143,267.13875,524.32499023
143,267.42,524.36999023
143,268.19,524.29619023
143,268.96,524.16994023
143,270.025,523.89369023
143,271.24,523.36994023
143,271.67625,523.03494023
143,272,522.69994023
143,272.695,522.49119023
143,274.26,522.50019023
143,276.89875,522.70519023
143,277.88,522.76019023
143,279.05125,522.61769023
143,280.02,522.43019023
143,280.71,522.23394023
143,281.1,522.09019023
143,281.107,522.01389023
143,281.9695,521.69014023
143,283.232,521.31889023
143,283.8495,521.15014023
143,284.21325,521.09394023
143,284.7795,521.08994023
143,285.9545,521.08994023
143,287.1295,521.08994023
143,287.3495,521.11494023
143,287.6895,521.16994023
143,287.7733,521.29244023
143,287.8195,521.45994023
143,287.98325,521.94369023
143,288.2895,522.35994023
143,288.5045,522.60869023
143,288.8095,522.78994023
143,289.50075,523.22244023
143,290.4695,523.96994023
143,290.962,524.37994023
143,291.1395,524.39994023
143,292.62325,524.83494023
143,294.2195,525.29994023
143,294.85235,525.57453023
143,295.4495,525.91994023
143,295.827,526.73619023
143,295.9195,527.37994023
143,296.3845,527.57994023
143,296.8495,527.77994023
143,296.7845,527.84994023
143,296.7195,527.91994023
143,296.1995,528.41744023
143,295.9795,528.65994023
143,295.7945,528.97994023
143,295.3095,529.59994023
143,294.7395,530.42619023
143,294.1695,531.40994023
143,293.7195,532.50494023
143,293.5695,533.14994023
143,293.3345,533.64994023
143,293.0995,534.14994023
143,292.8995,534.41994023
143,292.6995,534.68994023
143,292.1295,535.39494023
143,291.5595,536.09994023
143,291.4895,536.56869023
143,291.4195,537.23994023
143,291.28575,537.73619023
143,290.9495,538.17994023
143,290.54825,538.85494023
143,290.3495,539.37994023
143,290.4495,539.61994023
143,290.5495,539.85994023
143,290.482,540.08369023
143,290.0095,540.65994023
143,289.1745,541.39994023
143,288.3395,542.13994023
143,288.6295,543.08994023
143,289.0695,544.33994023
143,289.2445,544.99494023
143,289.2695,545.34994023
143,289.2395,546.41369023
143,289.2095,547.82994023
143,289.5095,549.04619023
143,289.8095,549.90994023
143,290.5795,551.12994023
143,291.3495,552.34994023
143,291.1195,552.40494023
143,290.8895,552.45994023
143,289.7495,553.66494023
143,288.6095,554.86994023
143,288.2095,555.33994023
143,287.8095,555.80994023
143,286.917,558.82744023
143,285.92,562.24999023
143,285.54875,562.69999023
143,284.72,563.23999023
143,283.585,563.85124023
143,282.3,564.52999023
143,281.70764,564.98198023
143,281.25,565.56999023
143,280.87183,566.28531023
143,280.58,567.03999023
143,280.13625,568.56124023
143,279.76,569.75999023
143,278.6825,572.75999023
143,278.01,574.85999023
143,278.01,574.85499023
144,260.65,596.90999023
144,260.76125,596.96879023
144,260.52,596.57004023
144,259.94,595.81004023
144,259.51,595.50004023
144,258.73875,595.56504023
144,258.17,595.63004023
144,257.80125,594.89629023
144,257.23,593.96004023
144,256.75875,593.42379023
144,256.49,593.09004023
144,256.3987,593.02124023
144,255.75995,592.74999023
144,254.64245,592.27874023
144,254.07995,592.00999023
144,254.00365,591.92119023
144,253.6799,591.47994023
144,253.384,591.05583023
144,253.1399,590.59994023
144,252.8324,589.84869023
144,252.2699,588.99994023
144,251.5999,588.32994023
144,250.9299,587.65994023
144,250.9661,587.58994023
144,250.9798,587.45994023
144,250.8148,587.37364023
144,250.3198,587.45994023
144,249.00855,587.78994023
144,247.8398,588.32994023
144,247.09855,588.76119023
144,246.5,589.19999023
144,246.3,589.39999023
144,246.1,589.59999023
144,245.175,588.90749023
144,244.82,588.58999023
144,244.68,588.11499023
144,244.54,587.63999023
144,244.395,586.78999023
144,244.25,585.93999023
144,244.1175,585.18999023
144,244.06,584.79999023
144,243.825,584.60999023
144,243.59,584.41999023
144,240.61,583.74499023
144,237.63,583.06999023
144,238.04625,583.40999023
144,237.36,583.74999023
144,235.06875,583.47999023
144,233.88,583.20999023
144,232.675,582.73999023
144,231.47,582.26999023
144,230.76375,582.20249023
144,229.45,581.72999023
144,228.1475,580.46374023
144,227.04,579.18999023
144,226.58625,578.58499023
144,225.84,577.97999023
144,223.53375,576.90749023
144,221.94,576.23999023
144,221.5725,576.18879023
144,221.01,575.44004023
144,220.675,574.14129023
144,220.34,573.15004023
144,219.91875,572.13254023
144,219.4,571.01004023
144,219.03125,570.29129023
144,218.46,569.67004023
144,217.89125,569.13004023
144,217.12,568.59004023
144,216.26625,568.34379023
144,215.51,567.79004023
144,214.8575,566.98629023
144,213.5,565.38004023
144,211.94125,563.51754023
144,211.08,562.96004023
144,210.345,562.67379023
144,209.61,562.29004023
144,208.55625,561.80754023
144,207.6,561.22004023
144,206.40875,560.01254023
144,205.72,559.21004023
144,205.455,559.07504023
144,205.19,558.94004023
144,206.09,557.79004023
144,206.99,556.64004023
144,207.6075,554.88254023
144,208.51,552.84004023
144,209.4225,552.03504023
144,210.41,551.23004023
144,211.01125,550.66254023
144,211.26,550.38004023
144,212.12375,550.28004023
144,213.91,550.18004023
144,215.47,550.09004023
144,216.1,550.00004023
144,216.1312,550.08004023
144,216.94995,549.80004023
144,217.67245,549.43004023
144,218.31995,549.06004023
144,218.9762,548.77379023
144,219.69995,548.66004023
144,227.00995,548.52004023
144,233.53995,548.38004023
144,234.4762,548.08629023
144,237.33995,547.44004023
144,238.67995,547.11004023
144,239.29995,546.87004023
144,239.80745,546.77254023
144,240.83995,546.87004023
144,244.2212,547.35254023
144,246.52995,547.91004023
144,248.73495,548.57504023
144,251.35995,549.24004023
144,252.14995,549.48879023
144,252.81995,549.76004023
144,253.4037,550.17004023
144,253.91995,550.85004023
144,254.6937,552.03754023
144,255.24995,552.94004023
144,255.47495,553.38379023
144,255.90995,554.54004023
144,256.57745,556.32129023
144,257.52995,558.53004023
144,258.0462,559.82254023
144,258.26995,560.53004023
144,258.5512,561.04629023
144,259.22995,561.75004023
144,259.9712,562.46879023
144,260.35995,562.85004023
144,260.6587,563.04504023
144,261.12995,563.18004023
144,264.9537,565.61754023
144,268.13995,567.92004023
144,268.08125,567.75754023
144,268.09025,567.49004023
144,268.42775,567.43884023
144,269.38025,567.92009023
144,271.34525,569.13509023
144,272.32025,569.72009023
144,272.6215,569.85634023
144,272.90025,569.97009023
144,273.264,570.23759023
144,273.83025,570.85009023
144,274.73275,572.08509023
144,275.35025,572.75009023
144,276.179,573.27259023
144,276.58025,573.51009023
144,277.29525,574.18009023
144,278.01025,574.85009023
144,277.07525,576.46009023
